Id;Function;threads;gpus;P;Q;mtxfmt;nb;uplo;n;lda;seedA;tsub;time;gflops;cudacore
0;spotrf;23;1;1;1;0;512;121;32768;32768;846930886;0.000000e+00;1.178020e+00;9.956246e+03;ecore
0;spotrf;23;1;1;1;0;512;121;32768;32768;846930886;0.000000e+00;1.179536e+00;9.943451e+03;ecore
0;spotrf;23;1;1;1;0;1750;121;32768;32768;846930886;0.000000e+00;5.675609e-01;2.066503e+04;pcore
0;spotrf;24;1;1;1;0;400;121;32768;32768;846930886;0.000000e+00;4.118717e+00;2.847649e+03;nocuda
0;spotrf;23;1;1;1;0;128;121;32768;32768;846930886;0.000000e+00;4.487789e+01;2.613461e+02;ecore
0;spotrf;23;1;1;1;0;600;121;32768;32768;846930886;0.000000e+00;8.461006e-01;1.386202e+04;pcore
0;spotrf;23;1;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;4.790689e-01;2.448220e+04;pcore
0;spotrf;23;1;1;1;0;320;121;32768;32768;846930886;0.000000e+00;4.375033e+00;2.680817e+03;pcore
0;spotrf;24;1;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;1.401754e+00;8.367132e+03;nocuda
0;spotrf;24;1;1;1;0;512;121;32768;32768;846930886;0.000000e+00;2.509808e+00;4.673131e+03;nocuda
0;spotrf;23;1;1;1;0;128;121;32768;32768;846930886;0.000000e+00;4.355214e+01;2.693016e+02;pcore
0;spotrf;23;1;1;1;0;1024;121;32768;32768;846930886;0.000000e+00;5.202023e-01;2.254635e+04;ecore
0;spotrf;24;1;1;1;0;800;121;32768;32768;846930886;0.000000e+00;1.622025e+00;7.230876e+03;nocuda
0;spotrf;23;1;1;1;0;600;121;32768;32768;846930886;0.000000e+00;8.426192e-01;1.391929e+04;pcore
0;spotrf;24;1;1;1;0;2048;121;32768;32768;846930886;0.000000e+00;1.365331e+00;8.590340e+03;nocuda
0;spotrf;23;1;1;1;0;400;121;32768;32768;846930886;0.000000e+00;2.345768e+00;4.999924e+03;ecore
0;spotrf;23;1;1;1;0;800;121;32768;32768;846930886;0.000000e+00;7.033596e-01;1.667520e+04;ecore
0;spotrf;24;1;1;1;0;600;121;32768;32768;846930886;0.000000e+00;1.933500e+00;6.066026e+03;nocuda
0;spotrf;23;1;1;1;0;256;121;32768;32768;846930886;0.000000e+00;4.362418e+00;2.688569e+03;ecore
0;spotrf;24;1;1;1;0;600;121;32768;32768;846930886;0.000000e+00;1.945648e+00;6.028151e+03;nocuda
